t,Ia_real,Ia_imag,Ib_real,Ib_imag,Ic_real,Ic_imag,Ia_mag,Ia_ang
0.0,9.37416960414957,-9.516230308706307,-0.2669892658607914,14.990297302759425,-9.107180338288778,-5.474066994053118,13.35790758523588,-45.430870993079594
5e-05,9.527348769148997,-9.513339716178226,-0.2675598326913254,14.990286535784573,-9.25978893645767,-5.47694681960635,13.463803590531873,-44.957845039795295
0.0001,9.678713621560666,-9.507624970655863,-0.264729017575515,14.990393412564423,-9.413984603985153,-5.482768441908558,13.567329506974573,-44.489094922420406
0.00015000000000000001,9.82810796947196,-9.499159419218298,-0.2584813493362747,14.990747441733422,-9.569626620135686,-5.491588022515122,13.668421120646011,-44.02492454536757
0.0002,9.97542260054153,-9.488019879988393,-0.2488229136367691,14.991477786863387,-9.72659968690476,-5.503457906874993,13.767046789433442,-43.56550127001264
0.00025,10.120575659674444,-9.474285059585377,-0.2357853234258442,14.992711442985446,-9.884790336248601,-5.518426383400067,13.863193321651309,-43.11091768673904
0.00030000000000000003,10.26340004702564,-9.458046398392648,-0.21938040907154432,14.994576627573563,-10.044019637954095,-5.5365302291809195,13.956791257285252,-42.66154368758108
0.00035,10.403822236346413,-9.439390973440396,-0.19965661185489136,14.997196981383237,-10.204165624491518,-5.557806007942839,14.047833251963239,-42.21746716313139
0.0004,10.541761660130797,-9.418409781233624,-0.17665226614605198,15.000696043403844,-10.365109393984747,-5.582286262170217,14.13630721603916,-41.77881045328046
0.00045000000000000004,10.677093898501408,-9.395204738518194,-0.15040073055969447,15.00519732123654,-10.52669316794171,-5.609992582718344,14.222173047607413,-41.345848015594385
0.0005,10.809784993144623,-9.369866609745804,-0.1209688802776772,15.01081750256416,-10.688816112866947,-5.640950892818353,14.305448328606973,-40.918579031854016
0.00055,10.939785419484815,-9.342490436240766,-0.08836773769347094,15.017682822632512,-10.851417681791345,-5.675192386391745,14.386140294589886,-40.49706542785782
0.0006000000000000001,11.066999119569076,-9.313184039026348,-0.05264901144650412,15.025911395330997,-11.014350108122573,-5.712727356304651,14.464227129622854,-40.08153340786727
0.0006500000000000001,11.191393571283774,-9.2820443376916,-0.013865862822691007,15.035619992847366,-11.177527708461083,-5.753575655155764,14.53972617191412,-39.67201650027049
0.0007,11.312902555255441,-9.249178747464034,0.027960481656581753,15.04693312750984,-11.340863036912019,-5.797754380045806,14.61263397636598,-39.26867269568123
0.00075,11.431441230896787,-9.214703694285385,0.0727479286484682,15.059958830795518,-11.504189159545259,-5.845255136510132,14.682936109270644,-38.871737237437166
0.0008,11.546947326933022,-9.178733528612966,0.12043729601987994,15.074809946918643,-11.667384622952904,-5.896076418305673,14.75063191054029,-38.48138650372903
0.0008500000000000001,11.659361783116331,-9.141385326403586,0.17097281233517972,15.091599697509274,-11.830334595451511,-5.950214371105685,14.815722826625114,-38.097802490804966
0.0009000000000000001,11.768599567399713,-9.10278916185492,0.2242313303614266,15.110417129031195,-11.99283089776114,-6.0076279671762745,14.878195666914186,-37.72127340687218
0.00095,11.874611855701058,-9.063067272377507,0.28015065949636064,15.131369619040989,-12.154762515197419,-6.068302346663479,14.938058612389911,-37.351981888811196
0.001,11.977379541505703,-9.022333799861068,0.33864010272038936,15.154552763717382,-12.316019644226092,-6.132218963856311,14.995336871087451,-36.990024415562175
0.0010500000000000002,12.076854344171284,-8.980717075006515,0.3995920651647797,15.180052900258707,-12.476446409336061,-6.199335825252187,15.050039535883036,-36.635617082861515
0.0011,12.173009019602155,-8.938340314213681,0.4629426635365916,15.207972428261433,-12.635951683138746,-6.269632114047745,15.102187793959288,-36.28891995776811
0.00115,12.26586575420667,-8.895306844482453,0.528593467397176,15.23839759766673,-12.794459221603844,-6.343090753184275,15.151829808894908,-35.94993146003237
0.0012000000000000001,12.355378475699274,-8.851753062069603,0.5964566796581463,15.271417480554494,-12.951835155357422,-6.41966441848489,15.198977253408582,-35.61891466894871
0.00125,12.44154576701559,-8.807797423526292,0.6664610941464902,15.307128116141154,-13.108006861162078,-6.499330692614863,15.24366611175343,-35.29598756341155
0.0013000000000000002,12.524380683976277,-8.763552631560426,0.7384898575804234,15.345600994132994,-13.262870541556698,-6.582048362572565,15.28594014914646,-34.98123022896011
0.00135,12.603827793336748,-8.719170813498623,0.8124521615374521,15.386918816066066,-13.4162799548742,-6.667748002567442,15.325808778627446,-34.67500146861109
0.0014,12.679888523326335,-8.674777438559321,0.8882289223220875,15.4311464504006,-13.56811744564842,-6.756369011841277,15.363311380445321,-34.37746455007665
0.0014500000000000001,12.752578559346645,-8.63049192298312,0.965699895605203,15.478344693541853,-13.71827845495185,-6.847852770558738,15.39849508052604,-34.088745146203564
0.0015,12.82185088205143,-8.586475346429525,1.0447530044558364,15.528576114716413,-13.866603886507267,-6.942100768286886,15.43137773876348,-33.80923865021947
0.0015500000000000002,12.887741770817357,-8.542840766064641,1.125248810953596,15.581882433745434,-14.012990581770957,-7.039041667680793,15.462018506831711,-33.539028878350265
0.0016,12.95027256309305,-8.499712368086819,1.2070754080626505,15.638319429293666,-14.157347971155696,-7.138607061206846,15.49047028978167,-33.27827720028784
0.00165,13.009443213532146,-8.457232021917395,1.2901201287000503,15.69793967098512,-14.299563342232194,-7.2407076490677245,15.516777571347172,-33.027254326016276
0.0017000000000000001,13.065314562133969,-8.41550064340338,1.3742515757793419,15.760779057376512,-14.439566137913308,-7.345278413973131,15.541013341691482,-32.78599266409518
0.00175,13.117930262056323,-8.374632040732523,1.4593797408050548,15.826901320458996,-14.577310002861374,-7.45226927972647,15.563243755009328,-32.55461194833785
0.0018000000000000002,13.167308007320512,-8.33476229589861,1.5453706978071788,15.896334169110848,-14.712678705127688,-7.561571873212234,15.583525361380202,-32.33336407709956
0.00185,13.21351074690586,-8.295993594153165,1.6321062795333656,15.969113963747237,-14.845617026439223,-7.673120369594071,15.60193500732608,-32.12231758149332
0.0019,13.25658164487222,-8.258445492698087,1.7194810851299016,16.04528507278051,-14.976062730002122,-7.786839580082422,15.618542789358692,-31.921645587146426
0.0019500000000000001,13.296554661985883,-8.222248247333878,1.8073416350876805,16.12484648981372,-15.103896297073563,-7.902598242479839,15.633417160683829,-31.731583201514518
0.002,13.333475451112733,-8.18752484303913,1.895562377558329,16.20781666949939,-15.22903782867106,-8.020291826460255,15.64663320528761,-31.552330702866865
0.00205,13.367404530581606,-8.15438670814862,1.984016588409459,16.294208862176117,-15.351421118991063,-8.1398221540275,15.658273419194229,-31.38403431412867
0.0021000000000000003,13.39838254089986,-8.122967186797633,2.0725460502625572,16.384000081441265,-15.470928591162417,-8.261032894643634,15.668415702619113,-31.226956898634363
0.00215,13.42647618192069,-8.09337664669957,2.1610403612752007,16.477209589476512,-15.587516543195889,-8.383832942776941,15.67714923731434,-31.081249720943042
0.0022,13.451773024719294,-8.0657045423611,2.249361799532386,16.573824019752806,-15.701134824251685,-8.508119477391704,15.684571631805253,-30.946969019150547
0.0022500000000000003,13.474334337164933,-8.040069911848539,2.3373787926379768,16.673830750412872,-15.81171312980291,-8.63376083856433,15.690774678680276,-30.82432254376796
0.0023,13.49424266739667,-8.016570106322096,2.424984721425296,16.777240843851224,-15.919227388821968,-8.760670737529129,15.695858735225857,-30.71341874396524
0.00235,13.511612258821655,-7.995264676719638,2.5120490434325355,16.884033383642468,-16.023661302254194,-8.888768706922828,15.699933856024373,-30.614196607383484
0.0024000000000000002,13.526506777529754,-7.976274527955705,2.598451952708326,16.994194989595705,-16.12495873023808,-9.01792046164,15.703099724190551,-30.52688947158623
0.00245,13.539026289753714,-7.959676869498461,2.684074510172909,17.10770851469238,-16.223100799926623,-9.14803164519392,15.705466842519234,-30.451532449758133
0.0025,13.5492741937628,-7.945543819722358,2.7687799487012716,17.22452715174893,-16.31805414246407,-9.278983332026574,15.707147983287568,-30.388144559584685
0.00255,13.557317130461664,-7.933999460316325,2.852452169764323,17.344625348268277,-16.40976930022599,-9.410625887951953,15.708252455706491,-30.336981358711892
0.0026000000000000003,13.563262727184549,-7.92511259401966,2.9349541425769248,17.46794080940197,-16.498216869761468,-9.542828215382308,15.708898924957237,-30.2980531813048
0.00265,13.567217082812643,-7.918953691173013,3.0161622980052134,17.59442238735724,-16.583379380817856,-9.675468696184222,15.709207711883687,-30.271381979137157
0.0027,13.569254204781966,-7.915645194861032,3.0959585588641243,17.72401975007652,-16.66521276364609,-9.808374555215481,15.70929974648519,-30.25721502965177
0.0027500000000000003,13.569499243511627,-7.915229873915125,3.174217470378819,17.8566623131581,-16.743716713890443,-9.941432439242968,15.709302138433175,-30.25545627592285
0.0028,13.568064160293726,-7.917770567771012,3.2508363215687033,17.99230953001359,-16.818900481862432,-10.07453896224258,15.709342946848794,-30.266097817567783
0.00285,13.565052926371536,-7.923344755134833,3.325704544671048,18.130900391418677,-16.890757471042583,-10.207555636283844,15.709552921836561,-30.28919222631763
0.0029000000000000002,13.56059597923213,-7.931980931542572,3.39870996832948,18.272362180781467,-16.959305947561607,-10.340381249238895,15.710063170156943,-30.32458776702413
0.00295,13.554814006243289,-7.943723061876992,3.4697635325089196,18.416658982743456,-17.024577538752208,-10.472935920866464,15.711006295831137,-30.372196994078568
0.003,13.547819036978973,-7.958631915708003,3.538750239375109,18.563695043959225,-17.08656927635408,-10.605063128251222,15.712518023170439,-30.43199791231569
0.00305,13.539741542462538,-7.976728299448946,3.605571556512651,18.713397924541386,-17.145313098975194,-10.736669625092437,15.714731795354176,-30.503804411180322
0.0031000000000000003,13.530702071260055,-7.998051919608063,3.6701325585575644,18.865693811530793,-17.20083462981762,-10.867641891922728,15.717783973892354,-30.587502811995847
0.00315,13.520814919803714,-8.022657042206905,3.732323098536555,19.020460921899073,-17.253138018340273,-10.997803879692174,15.721814847925756,-30.683030381428743
0.0032,13.510199898919492,-8.050585406592136,3.7920557528387375,19.177618910869967,-17.30225565175823,-11.127033504277831,15.726964955057237,-30.790267491578
0.0032500000000000003,13.498987330539927,-8.081849769903638,3.8492410256620406,19.337070437504423,-17.348228356201968,-11.25522066760079,15.733370733996225,-30.908976014331696
0.0033,13.487294065629001,-8.116498257293609,3.9037852041380012,19.498691105001217,-17.391079269767,-11.382192847707602,15.741176740428315,-31.039044598381665
0.00335,13.475247059718876,-8.154549951336127,3.9556183060014116,19.66241123165306,-17.43086536572029,-11.507861280316936,15.75052279225354,-31.180242346487155
0.0034000000000000002,13.46298179623573,-8.195992677861202,4.004660338257435,19.82811786598775,-17.467642134493165,-11.632125188126544,15.76154100401763,-31.33221470946784
0.0034500000000000004,13.450621058493102,-8.240851522615657,4.050840641045491,19.995712638776986,-17.501461699538595,-11.754861116161326,15.774372909151568,-31.494736202945887
0.0035,13.438297569737767,-8.289112882294658,4.094095641624313,20.16510826872354,-17.532393211362074,-11.875995386428883,15.789149247133082,-31.667431148052756
0.00355,13.426149416116118,-8.340731530447876,4.134357146931835,20.336183194289557,-17.560506563047948,-11.995451663841687,15.8059890739834,-31.84980501460862
0.0036000000000000003,13.414294581127542,-8.395738157583889,4.171566368176175,20.50883458597752,-17.585860949303715,-12.113096428393634,15.825034544037427,-32.04162451177582
0.00365,13.402865102589509,-8.454096689707557,4.205665442050972,20.68294330769114,-17.60853054464048,-12.228846617983582,15.846404759349545,-32.2424121161267
0.0037,13.391989938503304,-8.515772810075012,4.236598494968317,20.858373368326568,-17.62858843347162,-12.342600558251554,15.870216793282523,-32.45169093809939
0.0037500000000000003,13.381786672154504,-8.580789044248817,4.264319337713794,21.035013352212353,-17.646106009868298,-12.454224307963537,15.896608291108908,-32.66916821299236
0.0038,13.372382735118341,-8.649103902522004,4.288781170409143,21.212716225727913,-17.661163905527484,-12.5636123232059,15.925690513478921,-32.89432575226378
0.00385,13.363901602579476,-8.720688305132295,4.309947383144548,21.391368155436943,-17.673848985724025,-12.670679850304644,15.95757721456166,-33.126680847864115
0.0039000000000000003,13.356461538884341,-8.795549700112327,4.327784712208722,21.570846099602274,-17.684246251093057,-12.775296399489946,15.99239692375232,-33.36586070268063
0.00395,13.350188247137917,-8.873611507334054,4.342263567133057,21.751013964828633,-17.692451814270974,-12.87740245749458,16.03023728511561,-33.61121647293468
0.004,13.34520155259848,-8.954828875785656,4.353362175931977,21.93177494647542,-17.698563728530452,-12.976946070689767,16.07119674056918,-33.86219930483235
0.00405,13.34161895290447,-9.039166061846624,4.361060390769994,22.112996917274344,-17.70267934367447,-13.07383085542772,16.115375247822794,-34.11828529511213
0.0041,13.339557849754431,-9.12653831578767,4.365343214652588,22.29455016745857,-17.70490106440702,-13.168011851670903,16.16284335308876,-34.37880121180582
0.00415,13.339131729981629,-9.216872644600418,4.366200711651902,22.476333367478496,-17.70533244163353,-13.259460722878075,16.21367252218282,-34.64311427258327
0.004200000000000001,13.340451313929282,-9.310114548693663,4.36362710309545,22.658184747696335,-17.704078417024736,-13.348070199002672,16.267940071475397,-34.910649638886
0.00425,13.343624704810992,-9.406185481655422,4.357621891708733,22.839985944605075,-17.701246596519724,-13.433800462949655,16.32570505608096,-35.18076764412839
0.0043,13.348757413837612,-9.505015370947419,4.348189331756214,23.021609109100282,-17.696946745593824,-13.516593738152858,16.387026627653697,-35.45286008990631
0.004350000000000001,13.355953639120573,-9.606549543975186,4.335340899091213,23.202892342190985,-17.691294538211785,-13.596342798215796,16.451969236270408,-35.72636777394189
0.0044,13.365314981567554,-9.710719830641057,4.319090032013819,23.383727248253674,-17.684405013581376,-13.673007417612617,16.520584862096122,-36.00070171733246
0.00445,13.376938023969002,-9.817430451153093,4.299456475983281,23.563982027898625,-17.67639449995228,-13.74655157674553,16.592902445332935,-36.27521159024986
0.0045000000000000005,13.390921335146672,-9.92662814066733,4.276465907527708,23.74351868585244,-17.667387242674383,-13.816890545185107,16.668974786926007,-36.54936948444763
0.00455,13.407356802998928,-10.038220290915127,4.25014327295345,23.922241884895772,-17.657500075952374,-13.884021593980641,16.748823333352757,-36.82255996584627
0.0046,13.42632768709533,-10.152080677149367,4.220523753927888,24.10001377255189,-17.64685144102322,-13.947933095402522,16.832439432138536,-37.09410543285882
0.0046500000000000005,13.447921585068453,-10.268132595784198,4.18764324771887,24.27672322241546,-17.635564832787324,-14.00859062663126,16.919844619935372,-37.36346850431155
0.0047,13.47221548203137,-10.386256906402876,4.15154206327285,24.45225815333716,-17.62375754530422,-14.066001246934281,17.011023558859918,-37.630032691568196
0.00475,13.499278415285868,-10.506318204774647,4.112270092789575,24.626483309254276,-17.61154850807544,-14.120165104479636,17.105941656435697,-37.89317225667265
0.0048000000000000004,13.529190347369946,-10.628246739147011,4.069877064995721,24.799287918865673,-17.599067412365667,-14.171041179718658,17.204610434518916,-38.15243082944516
0.00485,13.562012961184216,-10.751908316432722,4.024422088892056,24.970542836961794,-17.586435050076272,-14.21863452052907,17.30698494840461,-38.407236729137274
0.0049,13.59780867524098,-10.877188762523701,3.975967447647916,25.140127918030934,-17.573776122888898,-14.26293915550723,17.413030642137823,-38.657089406040015
0.00495,13.63665093167036,-11.004022045803104,3.92457567850732,25.307939662580065,-17.56122661017768,-14.30391761677696,17.522749493636745,-38.901607915356685
0.005,13.678590997034174,-11.132276373044885,3.8703221795397793,25.47384894169622,-17.548913176573954,-14.34157256865133,17.636083151028682,-39.14030653063113
0.005050000000000001,13.723682324178773,-11.261839735715544,3.8132739695025655,25.637768666282298,-17.536956293681335,-14.37592893056675,17.75298540437406,-39.372766451470504
0.0051,13.771983273627866,-11.392622683072094,3.7535078188927478,25.799595574822586,-17.525491092520614,-14.406972891750485,17.873426501035958,-39.59863478897044
0.00515,13.823526578505918,-11.524475130528064,3.6911062324307786,25.959224491121464,-17.514632810936693,-14.434749360593397,17.997316858376955,-39.81748073721183
0.005200000000000001,13.878350180589699,-11.657273747641188,3.6261435667973414,26.116582851977043,-17.504493747387045,-14.459309104335853,18.124586477007377,-40.02895119121187
0.00525,13.936489247433563,-11.790898252867517,3.5587145543848573,26.27155899642938,-17.49520380181842,-14.480660743561854,18.255164040712028,-40.232726676981244
0.0053,13.99796088800827,-11.925197434048783,3.488909513659558,26.424064439981667,-17.486870401667826,-14.498867005932883,18.388943495025835,-40.428470832117675
0.005350000000000001,14.06278400930559,-12.060036396497809,3.4168158162279547,26.57402697134766,-17.479599825533544,-14.51399057484985,18.525829859340522,-40.615903993162256
0.0054,14.130982127129512,-12.195299293759524,3.34254638312234,26.721331604091162,-17.473528510251846,-14.526032310331638,18.6657435089424,-40.79480135131241
0.00545,14.202568612080478,-12.330858074511722,3.266196094721646,26.865911296930758,-17.468764706802123,-14.535053222419029,18.80858889004182,-40.964947789617206
0.0055000000000000005,14.27755106947452,-12.466582618887053,3.187869973243705,27.007688154075012,-17.465421042718226,-14.54110553518796,18.954264605491552,-41.126152571757316
0.00555,14.355946688741291,-12.602367814547925,3.1076850067958772,27.146572589965857,-17.463631695537167,-14.544204775417928,19.102693000284944,-41.27827919189476
0.0056,14.437761984618293,-12.738095889747854,3.025737613053471,27.282519809872372,-17.46349959767176,-14.54442392012451,19.25378035661829,-41.42119802549424
0.0056500000000000005,14.522985107210397,-12.873626322024508,2.9421449439393683,27.41545733006179,-17.465130051149764,-14.541831008037281,19.407404543198897,-41.554779232838406
0.0057,14.611621887155302,-13.008854655193048,2.8570223135013135,27.545324315710573,-17.46864420065662,-14.53646966051753,19.563481122058356,-41.67895189144963
0.00575,14.703652150240428,-13.143643019392838,2.7704735619925454,27.672084407970775,-17.474125712232983,-14.528441388577933,19.721884757205736,-41.79363423948441
0.0058000000000000005,14.799037136007978,-13.277835920016296,2.682625543371908,27.795673884216605,-17.481662679379887,-14.517837964200309,19.882465311721738,-41.898754504952045
0.00585,14.897766588694429,-13.411326952480964,2.593592800020662,27.916054100147353,-17.491359388715093,-14.504727147666392,20.04512758646256,-41.99430229079388
0.0059,14.999795970543602,-13.543970056387494,2.5034989996328387,28.03318037406561,-17.50329497017644,-14.489210317678113,20.209725481714422,-42.080256856434566
0.00595,15.105076572724105,-13.675623367762421,2.412474979343802,28.147005840842144,-17.517551552067903,-14.471382473079725,20.37611377973602,-42.15662267285363
0.006,15.213592694047978,-13.806193754661187,2.320638362544179,28.257506865396945,-17.534231056592155,-14.451313110735752,20.544205719658176,-42.22345003959287
0.006050000000000001,15.325287765677311,-13.93554439037498,2.228125512706323,28.364643158553484,-17.553413278383633,-14.429098768178498,20.713856293721125,-42.28078007571888
0.0061,15.440118327622864,-14.063561583844056,2.1350603624835585,28.46839549712468,-17.575178690106426,-14.40483391328062,20.88494717239117,-42.328681183246346
0.00615,15.55806238320997,-14.190160773968962,2.0415667379971447,28.568750000646745,-17.599629121207116,-14.378589226677779,21.057396988016837,-42.36724375770867
0.006200000000000001,15.679049734510723,-14.315210535449085,1.947781379301917,28.665684404194526,-17.626831113812642,-14.350473868745446,21.23105869360954,-42.396553791749
