tempo_s,V_RMS_A,V_RMS_B,V_RMS_C,I_RMS_A,I_RMS_B,I_RMS_C
0.0,15147.0470309279,0.0,0.0,13.245040683125962,1.7639579046097699e-06,1.7639579046097699e-06
5e-05,15146.928924033926,0.0,0.0,13.242388032389453,1.7639456168705259e-06,1.7639456168705259e-06
0.0001,15146.909882157104,0.0,0.0,13.23938072423132,1.7639432949542723e-06,1.7639432949542723e-06
0.00015000000000000001,15146.96401250854,0.0,0.0,13.236601825741113,1.7639485733461752e-06,1.7639485733461752e-06
0.0002,15147.103679237147,0.0,0.0,13.231395915099242,1.7639662566258326e-06,1.7639662566258326e-06
0.00025,15147.038948717478,0.0,0.0,13.226336165380651,1.7639572519609684e-06,1.7639572519609684e-06
0.00030000000000000003,15146.464284563504,0.0,0.0,13.220730515295756,1.7638910604928003e-06,1.7638910604928003e-06
0.00035,15145.658165438273,0.0,0.0,13.211492352994755,1.7637988210937162e-06,1.7637988210937162e-06
0.0004,15145.213714579464,0.0,0.0,13.198701108341481,1.763745852435989e-06,1.763745852435989e-06
0.00045000000000000004,15144.673909702,0.0,0.0,13.189283536432523,1.7636803775668082e-06,1.7636803775668082e-06
0.0005,15143.969674027292,0.0,0.0,13.17954402654794,1.7636018239037044e-06,1.7636018239037044e-06
0.00055,15142.816644920871,0.0,0.0,13.166871444028189,1.7634651334497167e-06,1.7634651334497167e-06
0.0006000000000000001,15140.544217579829,0.0,0.0,13.152724380698402,1.763203941894138e-06,1.763203941894138e-06
0.0006500000000000001,15139.085290019279,0.0,0.0,13.13744832110789,1.7630323145870506e-06,1.7630323145870506e-06
0.0007,15137.775658207132,0.0,0.0,13.119158335910598,1.7628845135584883e-06,1.7628845135584883e-06
0.00075,15135.66714641353,0.0,0.0,13.100567645409491,1.7626292931183489e-06,1.7626292931183489e-06
0.0008,15133.571218574738,0.0,0.0,13.083088233005789,1.7623919374811947e-06,1.7623919374811947e-06
0.0008500000000000001,15130.52215192469,0.0,0.0,13.062061142947929,1.7620351844077032e-06,1.7620351844077032e-06
0.0009000000000000001,15127.559978736486,0.0,0.0,13.039093524310113,1.7616942058446586e-06,1.7616942058446586e-06
0.00095,15125.958188380311,0.0,0.0,13.015876754308422,1.7615021590822665e-06,1.7615021590822665e-06
0.001,15124.531650790095,0.0,0.0,12.991935215675538,1.761342890482063e-06,1.761342890482063e-06
0.0010500000000000002,15123.869532873654,0.0,0.0,12.964762688598823,1.761259626408332e-06,1.761259626408332e-06
0.0011,15123.506206226271,0.0,0.0,12.941151641472334,1.7612196385790299e-06,1.7612196385790299e-06
0.00115,15122.474532673668,0.0,0.0,12.919576887198017,1.7610998076513444e-06,1.7610998076513444e-06
0.0012000000000000001,15121.943371812138,0.0,0.0,12.897078770076673,1.7610405876396495e-06,1.7610405876396495e-06
0.00125,15121.229388299998,0.0,0.0,12.870530062740123,1.7609525035229782e-06,1.7609525035229782e-06
0.0013000000000000002,15119.938208678477,0.0,0.0,12.843839328736705,1.7608052966719242e-06,1.7608052966719242e-06
0.00135,15118.531146874264,0.0,0.0,12.816031152481436,1.7606403303163767e-06,1.7606403303163767e-06
0.0014,15114.08355387088,0.0,0.0,12.78926406538716,1.7601161162281192e-06,1.7601161162281192e-06
0.0014500000000000001,15107.4554715203,0.0,0.0,12.764111740482495,1.7593540772115926e-06,1.7593540772115926e-06
0.0015,15100.399514758179,0.0,0.0,12.733392085208626,1.7585330423921561e-06,1.7585330423921561e-06
0.0015500000000000002,15093.3659457066,0.0,0.0,12.694186974285943,1.7577227968666837e-06,1.7577227968666837e-06
0.0016,15089.557655384238,0.0,0.0,12.65664061968212,1.757266596635889e-06,1.757266596635889e-06
0.00165,15086.862109533617,0.0,0.0,12.62344040260913,1.7569629262747657e-06,1.7569629262747657e-06
0.0017000000000000001,15083.943721543428,0.0,0.0,12.587101161519774,1.7566139466995698e-06,1.7566139466995698e-06
0.00175,15082.26385466142,0.0,0.0,12.553716589338524,1.756426291943246e-06,1.756426291943246e-06
0.0018000000000000002,15081.369993591281,0.0,0.0,12.519100429602865,1.7563185136842046e-06,1.7563185136842046e-06
0.00185,15082.555239564801,0.0,0.0,12.479990493549572,1.7564652535424224e-06,1.7564652535424224e-06
0.0019,15085.28335961341,0.0,0.0,12.444398421894231,1.7567631067356833e-06,1.7567631067356833e-06
0.0019500000000000001,15085.545061693734,0.0,0.0,12.41800002022084,1.7568053402205049e-06,1.7568053402205049e-06
0.002,15084.249887498092,0.0,0.0,12.386689903254867,1.7566522377864202e-06,1.7566522377864202e-06
0.00205,15080.409512367885,0.0,0.0,12.354004700275368,1.756208653445089e-06,1.756208653445089e-06
0.0021000000000000003,15074.54538724367,0.0,0.0,12.324847366632563,1.7555225784661522e-06,1.7555225784661522e-06
0.00215,15070.478007061749,0.0,0.0,12.292568384644163,1.7550606011566347e-06,1.7550606011566347e-06
0.0022,15064.782120076274,0.0,0.0,12.253489801268133,1.7543876419255163e-06,1.7543876419255163e-06
0.0022500000000000003,15057.67261705685,0.0,0.0,12.219933200503391,1.753554861868595e-06,1.753554861868595e-06
0.0023,15051.55864528578,0.0,0.0,12.187816452993482,1.7528587165248095e-06,1.7528587165248095e-06
0.00235,15044.2850635364,0.0,0.0,12.14917066591024,1.7520078892729128e-06,1.7520078892729128e-06
0.0024000000000000002,15039.798412134978,0.0,0.0,12.11198165416667,1.7514838368622297e-06,1.7514838368622297e-06
0.00245,15038.631222573702,0.0,0.0,12.075412702813308,1.7513448051416803e-06,1.7513448051416803e-06
0.0025,15037.297655155282,0.0,0.0,12.03213717795454,1.751203232768178e-06,1.751203232768178e-06
0.00255,15037.667206826814,0.0,0.0,11.990709598726617,1.7512217255110001e-06,1.7512217255110001e-06
0.0026000000000000003,15036.807004221875,0.0,0.0,11.963577021402848,1.7511376783949204e-06,1.7511376783949204e-06
0.00265,15034.302242942249,0.0,0.0,11.93469396364625,1.750844269141896e-06,1.750844269141896e-06
0.0027,15033.763866008327,0.0,0.0,11.897196938146946,1.750789889729212e-06,1.750789889729212e-06
0.0027500000000000003,15033.834200942767,0.0,0.0,11.860431141131338,1.7507804444809123e-06,1.7507804444809123e-06
0.0028,15035.01459352467,0.0,0.0,11.833418782817857,1.7509368717590295e-06,1.7509368717590295e-06
0.00285,15036.257560277812,0.0,0.0,11.8056330545555,1.7510616056868796e-06,1.7510616056868796e-06
0.0029000000000000002,15033.318962510713,0.0,0.0,11.784068998523374,1.7507277658745368e-06,1.7507277658745368e-06
0.00295,15029.92472458788,0.0,0.0,11.76498444965813,1.7503355024050728e-06,1.7503355024050728e-06
0.003,15027.021772082664,0.0,0.0,11.735255605180212,1.7500123474586988e-06,1.7500123474586988e-06
0.00305,15024.429557220457,0.0,0.0,11.699837696297555,1.7496901218442824e-06,1.7496901218442824e-06
0.0031000000000000003,15022.419959613042,0.0,0.0,11.680326777856955,1.7494518537195482e-06,1.7494518537195482e-06
0.00315,15014.86675227582,0.0,0.0,11.660876182232627,1.7485879006539412e-06,1.7485879006539412e-06
0.0032,15003.825263003393,0.0,0.0,11.629916246575098,1.7472991508267415e-06,1.7472991508267415e-06
0.0032500000000000003,14994.705424945429,0.0,0.0,11.602117988378895,1.7462432597572132e-06,1.7462432597572132e-06
0.0033,14987.854077626847,0.0,0.0,11.575062831266761,1.7454476294738888e-06,1.7454476294738888e-06
0.00335,14986.202674261272,0.0,0.0,11.541402729073758,1.7452599342254577e-06,1.7452599342254577e-06
0.0034000000000000002,14986.790611977145,0.0,0.0,11.514621945310033,1.7453034275148545e-06,1.7453034275148545e-06
0.0034500000000000004,14987.094614930587,0.0,0.0,11.498264164686168,1.7453641214356602e-06,1.7453641214356602e-06
0.0035,14991.129405480926,0.0,0.0,11.475727076327047,1.7458252120828757e-06,1.7458252120828757e-06
0.00355,14996.793989545455,0.0,0.0,11.45888024674563,1.7464882141616096e-06,1.7464882141616096e-06
0.0036000000000000003,15004.495015952738,0.0,0.0,11.44927068713652,1.7473702602592921e-06,1.7473702602592921e-06
0.00365,15013.795930439055,0.0,0.0,11.438559297920369,1.7484711347085523e-06,1.7484711347085523e-06
0.0037,15018.195470543742,0.0,0.0,11.424884217877846,1.7489564000102446e-06,1.7489564000102446e-06
0.0037500000000000003,15018.60580252234,0.0,0.0,11.424433726456071,1.7490171701030794e-06,1.7490171701030794e-06
0.0038,15014.300695633145,0.0,0.0,11.425191575091935,1.748515814437601e-06,1.748515814437601e-06
0.00385,15001.989096334093,0.0,0.0,11.420695063745407,1.7470944164527792e-06,1.7470944164527792e-06
0.0039000000000000003,14990.390586652777,0.0,0.0,11.41081857494865,1.7457340211920704e-06,1.7457340211920704e-06
0.00395,14979.75733680107,0.0,0.0,11.398935379419598,1.74451318402035e-06,1.74451318402035e-06
0.004,14969.327971249717,0.0,0.0,11.386537283686067,1.7432918953841754e-06,1.7432918953841754e-06
0.00405,14962.217911505664,0.0,0.0,11.38377228304761,1.7424525740855994e-06,1.7424525740855994e-06
0.0041,14955.582481943402,0.0,0.0,11.383491021977683,1.7417014241626893e-06,1.7417014241626893e-06
0.00415,14954.266001696691,0.0,0.0,11.37260272196562,1.7415512524676985e-06,1.7415512524676985e-06
0.004200000000000001,14961.570636620048,0.0,0.0,11.359694467496713,1.7423937940024902e-06,1.7423937940024902e-06
0.00425,14972.249279481197,0.0,0.0,11.356681736571264,1.7436269486659314e-06,1.7436269486659314e-06
0.0043,14984.003909232777,0.0,0.0,11.365246995856568,1.7450015444508461e-06,1.7450015444508461e-06
0.004350000000000001,14992.519811620446,0.0,0.0,11.374928408194915,1.7459748190057983e-06,1.7459748190057983e-06
0.0044,14996.367563537186,0.0,0.0,11.38776795161859,1.7464474457603027e-06,1.7464474457603027e-06
0.00445,15001.552877397666,0.0,0.0,11.395888098825644,1.7470431177508407e-06,1.7470431177508407e-06
0.0045000000000000005,15005.328523318096,0.0,0.0,11.404525567428355,1.7474871531648539e-06,1.7474871531648539e-06
0.00455,15006.032414332316,0.0,0.0,11.420342313151625,1.7475420233955592e-06,1.7475420233955592e-06
0.0046,15002.592535208789,0.0,0.0,11.443694848441476,1.7471705473771448e-06,1.7471705473771448e-06
0.0046500000000000005,14992.855732382635,0.0,0.0,11.456900094199366,1.746033128999049e-06,1.746033128999049e-06
0.0047,14984.050211586535,0.0,0.0,11.471643238712552,1.7450155012588798e-06,1.7450155012588798e-06
0.00475,14978.896143239275,0.0,0.0,11.491127135466096,1.7444070734607676e-06,1.7444070734607676e-06
0.0048000000000000004,14975.368024145067,0.0,0.0,11.504461806257035,1.744012103560766e-06,1.744012103560766e-06
0.00485,14975.167629768108,0.0,0.0,11.514914734412786,1.7439648410531498e-06,1.7439648410531498e-06
0.0049,14973.914650333041,0.0,0.0,11.535884981696928,1.7438248744207852e-06,1.7438248744207852e-06
0.00495,14972.923568488368,0.0,0.0,11.555446523235224,1.7437241757804384e-06,1.7437241757804384e-06
0.005,14975.187615714585,0.0,0.0,11.570705264394475,1.7439762470829437e-06,1.7439762470829437e-06
0.005050000000000001,14977.566300613516,0.0,0.0,11.593593931859072,1.7442519561089792e-06,1.7442519561089792e-06
0.0051,14983.668127817002,0.0,0.0,11.613317643106004,1.7449705130079283e-06,1.7449705130079283e-06
0.00515,14992.573408394594,0.0,0.0,11.628204416450224,1.7460068891008933e-06,1.7460068891008933e-06
0.005200000000000001,14999.700700162244,0.0,0.0,11.655756460482047,1.7468130473665695e-06,1.7468130473665695e-06
0.00525,15007.24840752959,0.0,0.0,11.695019548172153,1.7477148368853102e-06,1.7477148368853102e-06
0.0053,15013.801364558833,0.0,0.0,11.723630454982736,1.748473739435071e-06,1.748473739435071e-06
0.005350000000000001,15019.57380484426,0.0,0.0,11.750784040810668,1.7491475355077584e-06,1.7491475355077584e-06
0.0054,15028.434778846182,0.0,0.0,11.783622497894765,1.7501613387674889e-06,1.7501613387674889e-06
0.00545,15033.560489063333,0.0,0.0,11.818463142290337,1.7507800301475184e-06,1.7507800301475184e-06
0.0055000000000000005,15031.93381275587,0.0,0.0,11.852639598600728,1.7505580698305226e-06,1.7505580698305226e-06
0.00555,15024.175905250873,0.0,0.0,11.892399632735524,1.7496740017332527e-06,1.7496740017332527e-06
0.0056,15010.86063715555,0.0,0.0,11.924661411143873,1.7481460817720839e-06,1.7481460817720839e-06
0.0056500000000000005,15001.43334646818,0.0,0.0,11.947352366815505,1.7470519183510982e-06,1.7470519183510982e-06
0.0057,14996.617386601076,0.0,0.0,11.974616026958053,1.7464623167660678e-06,1.7464623167660678e-06
0.00575,14991.91644548406,0.0,0.0,12.009510804682668,1.745932056193656e-06,1.745932056193656e-06
0.0058000000000000005,14989.707835454084,0.0,0.0,12.040169148335304,1.7456799778755557e-06,1.7456799778755557e-06
0.00585,14990.560867079594,0.0,0.0,12.06793315513762,1.7457749237820484e-06,1.7457749237820484e-06
0.0059,14997.672603643314,0.0,0.0,12.100230811926158,1.7466084980721501e-06,1.7466084980721501e-06
0.00595,15011.212323288888,0.0,0.0,12.132141079975408,1.7481834032607969e-06,1.7481834032607969e-06
0.006,15025.625462301581,0.0,0.0,12.164345906660966,1.7498500548000803e-06,1.7498500548000803e-06
0.006050000000000001,15039.252114608835,0.0,0.0,12.2021604707904,1.751431872286776e-06,1.751431872286776e-06
0.0061,15050.221829216955,0.0,0.0,12.243752868230308,1.7527236312790508e-06,1.7527236312790508e-06
0.00615,15056.58728278408,0.0,0.0,12.27955703789319,1.753454282689235e-06,1.753454282689235e-06
0.006200000000000001,15060.8203591414,0.0,0.0,12.318048965953198,1.7539485529410276e-06,1.7539485529410276e-06
0.00625,15060.360742035175,0.0,0.0,12.356655574787244,1.7538900224784439e-06,1.7538900224784439e-06
0.0063,15054.581761320267,0.0,0.0,12.391247513069313,1.7532377862098461e-06,1.7532377862098461e-06
0.006350000000000001,15046.548003345288,0.0,0.0,12.423723308611716,1.7522773147743783e-06,1.7522773147743783e-06
0.0064,15034.700927040674,0.0,0.0,12.461842243629459,1.7509183036700567e-06,1.7509183036700567e-06
0.00645,15024.364065972692,0.0,0.0,12.496353543001296,1.7497204772183806e-06,1.7497204772183806e-06
0.006500000000000001,15018.639902737832,0.0,0.0,12.527073929501967,1.7490569058594254e-06,1.7490569058594254e-06
