tempo_s,V_A,V_B,V_C,I_A,I_B,I_C
0.2908,9038.149432291013,5759.815519864321,-14797.964953087,172.14533299704928,-36.678817915485716,-135.46651508156262
0.29085,8772.9424279257,6010.351708230443,-14783.29413707627,171.09932770095566,-33.247899378828905,-137.8514283221257
0.2909,8504.546496248526,6258.850760898253,-14763.39725805507,169.9925690126634,-29.805187948298713,-140.18738106436356
0.29095,8233.114375982892,6505.057152750974,-14738.171529629988,168.82537905362287,-26.351849351566305,-142.47352970205557
0.29100000000000004,7958.84716187306,6748.948011835255,-14707.795174591929,167.59821541477962,-22.88918334771324,-144.70903206706535
0.29105000000000003,7681.636545965027,6990.518402453625,-14672.154949289408,166.31151946080837,-19.41837234198036,-146.8931471188271
0.2911,7401.781190701865,7229.5107273925905,-14631.291918952042,164.965711611091,-15.940643034824873,-149.02506857626517
0.29115,7119.276844441295,7465.968129567274,-14585.244974852721,163.5613069170498,-12.45729086757032,-151.1040160494786
0.2912,6834.196877811492,7699.841486208206,-14534.038364850081,162.09878531900364,-8.969473421600004,-153.12931189740286
0.29125,6546.771967644406,7930.837397894816,-14477.609366355624,160.57867071121188,-5.478483803132729,-155.10018690807823
0.2913,6256.94247275057,8159.148927898604,-14416.091401451227,159.0015036169557,-1.9855659366227096,-157.0159376803322
0.29135,5964.924484184802,8384.511690073496,-14349.436175045768,157.3678392054556,1.5080976007168547,-158.87593680617172
0.2914,5670.818851930623,8606.846457069174,-14277.66530977235,155.67827781419285,5.001186772228494,-160.67946458642064
0.29145,5374.607329120643,8826.219235743929,-14200.826565621963,153.93338296375808,8.492514404223018,-162.42589736798035
0.29150000000000004,5076.597693396161,9042.390103271504,-14118.987797409585,152.1338087804942,11.980840036768532,-164.1146488172621
0.29155000000000003,4776.709266487406,9255.338084639123,-14032.047351852789,150.28019416293702,15.46487323045674,-165.74506739339316
0.2916,4475.118598181283,9465.074045341611,-13940.192644233239,148.37315080371428,18.943447560516844,-167.31659836423046
0.29165,4172.023849509187,9671.351281081708,-13843.375131284945,146.4134263418703,22.415274283436705,-168.8287006253064
0.2917,3867.329370705506,9874.264644910372,-13741.594016293502,144.40167370914574,25.879128475897428,-170.28080218504255
0.29175,3561.3373653746517,10073.635487793325,-13634.972853828907,142.33858772567208,29.333815969845787,-171.67240369551752
0.2918,3254.0945972771606,10269.431293978327,-13523.525891899488,140.22497516579622,32.77804839404991,-173.0030235598456
0.29185,2945.5950603594556,10461.594246856996,-13407.18930784327,138.06151091184392,36.21065734647262,-174.27216825831607
0.2919,2636.177921716109,10650.009383656738,-13286.18730598235,135.84898759705212,39.63039952386709,-175.4793871209189
0.29195,2325.740389070847,10834.676228063408,-13160.416617726101,133.5882346935786,43.03604017335451,-176.62427486693267
0.29200000000000004,2014.4714088049084,11015.47915279429,-13029.950562173302,131.2799788666101,46.426424655113856,-177.7064035217235
0.29205000000000003,1702.5702002839496,11192.331374460242,-12894.901575300253,128.92509549252964,49.80028359314364,-178.7253790856729
