tempo_s,V_A,V_B,V_C,I_A,I_B,I_C
0.451,24101.42268001061,-30892.123938559704,6790.701258549087,2.7157283740932256,88.9815156548241,-91.69724402891659
0.45105,24525.330116838006,-30703.123431529144,6177.793314691078,0.7894513511087174,90.02414837276497,-90.81359972387304
0.4511,24940.5226326314,-30503.10555328288,5562.5829206514145,-1.1371063059833033,91.03479604561524,-89.89768973963118
0.45115,25346.85480729835,-30292.357703639016,4945.502896340631,-3.0632601220430726,92.01309953555095,-88.94983941350719
0.45120000000000005,25744.1808176869,-30070.74063256365,4326.559814876711,-4.98832572980713,92.95871132662472,-87.97038559681695
0.45125000000000004,26132.360407648834,-29838.54494160594,3706.184533957044,-6.911619197900301,93.8712953892554,-86.95967619135448
0.45130000000000003,26511.25468689917,-29595.643407502488,3084.38872060333,-8.832457114047799,94.75052751710282,-85.91807040305439
0.45135000000000003,26880.730849426418,-29342.330099900166,2461.599250473727,-10.750157127727041,95.59609531921254,-84.84593819148492
0.4514,27240.654430583218,-29078.489112886058,1837.834682302788,-12.664037756952666,96.407698363952,-83.74366060699876
0.45145,27590.90212463117,-28804.4181364965,1213.5160118652632,-14.573419130488539,97.18504828428222,-82.61162915379317
0.4515,27931.344064366764,-28520.012823567562,588.6687592007277,-16.477622765900122,97.92786893005561,-81.45024616415496
0.45155,28261.864795276964,-28225.573395666448,-36.291399610560774,-18.375972160657234,98.63589631066318,-80.2599241500054
0.4516,28582.341909200615,-27921.00809045219,-661.333818748491,-20.267792806973368,99.30887895438427,-79.04108614741043
0.45165,28892.665879502038,-27606.618604605846,-1286.0472748962532,-22.152412593674537,99.94657767144842,-77.7941650777734
0.45170000000000005,29192.722314516428,-27282.325976172982,-1910.396338343477,-24.029161845665175,100.54876595019903,-76.51960410453331
0.45175000000000004,29482.409282535227,-26948.43341079286,-2533.9758717424056,-25.89737388320727,101.11522980342403,-75.21785592021632
0.45180000000000003,29761.61798911975,-26604.874116625604,-3156.743872494166,-27.756384792080606,101.64576798568008,-73.88938319359906
0.45185000000000003,30030.256506097725,-26251.95300432905,-3778.30350176872,-29.605534221023987,102.14019197841189,-72.53465775738745
0.4519,30288.22105295262,-25889.615363921148,-4398.605689031512,-31.444165056747092,102.59832615962935,-71.15416110288187
0.45195,30535.428660234742,-25518.167015456886,-5017.261644777884,-33.27162412415151,103.02000768045635,-69.74838355630449
0.452,30771.783164265045,-25137.566143779055,-5634.217020485985,-35.08726208072968,103.4050868192474,-68.31782473851727
0.45205,30997.20825155293,-24748.118296089353,-6249.089955463628,-36.890433893677546,103.75342665485702,-66.86299276117913
0.4521,31211.61660217502,-24349.794999412108,-6861.821602762949,-38.68049882277151,104.0649035119767,-65.3844046892049
0.45215,31414.939490544504,-23942.90126679161,-7472.038223752916,-40.45682098899881,104.33940666361521,-63.882585674616024
0.45220000000000005,31607.096272004863,-23527.42135398443,-8079.674918020443,-42.21876911790935,104.57683861793642,-62.35806950002671
0.45225000000000004,31788.02843170155,-23103.660098425727,-8684.3683332759,-43.96571736226501,104.77711498343282,-60.81139762116751
0.45230000000000004,31957.6607192771,-22671.614023253962,-9286.046696023175,-45.69704489387305,104.94016465326052,-59.24311975938719
0.45235000000000003,32115.94442823283,-22231.587228698514,-9884.357199534334,-47.41213669090737,105.0659296151166,-57.65379292420899
0.4524,32262.811911210403,-21783.589214379135,-10479.222696831232,-49.1103833108718,105.15436529568731,-56.04398198481519
0.45245,32398.221757155672,-21327.92201333483,-11070.299743820844,-50.791181442224,105.20544015212722,-54.41425870990298
0.4525,32522.115689163642,-20864.608672066985,-11657.507017096688,-52.45393382149089,105.2191361491372,-52.76520232764607
0.45255,32634.459785013965,-20393.948778555736,-12240.51100645825,-54.09804980085378,105.19544833520985,-51.09739853435582
0.4526,32735.203362800516,-19915.978263728808,-12819.225099071786,-55.72294507607252,105.1343851859654,-49.411440109892716
0.45265,32824.32260823514,-19430.994669403408,-13393.327938831771,-57.32804250645592,105.03596834842729,-47.70792584197123
0.45270000000000005,32901.77261257947,-18939.046208715718,-13962.726403863735,-58.91277164045476,104.90023284842059,-45.98746120796567
0.45275000000000004,32967.53990442836,-18440.427942486447,-14527.111961941922,-60.47656956812626,104.72722682659732,-44.25065725847092
0.45280000000000004,33021.587000769665,-17935.20084730321,-15086.386153466561,-62.01888057888627,104.5170118662136,-42.49813128732714
0.45285000000000003,33063.9082782211,-17423.656297170164,-15640.251981051011,-63.539156776779606,104.26966252311267,-40.730505746333
0.4529,33094.475820277105,-16905.86856285319,-16188.607257423953,-65.03685792884446,103.98526680908459,-38.948408880240095
0.45295,33113.29130961932,-16382.124771624916,-16731.16653799448,-66.51145202556972,103.66392565937963,-37.152473633809755
0.453,33120.33516649463,-15852.512004528598,-17267.82316196609,-67.9624149952307,103.30575332762324,-35.34333833239245
0.45305,33115.61877703122,-15317.313424136295,-17798.305352894928,-69.38923149989748,102.91087700587107,-33.52164550597359
0.4531,33099.12868339423,-14776.628157554205,-18322.500525840114,-70.79139441535288,102.47943705772879,-31.688042642375844
0.45315,33070.88684483817,-14230.735262343867,-18840.15158249432,-72.16840571778728,102.011586685732,-29.843180967944708
0.45320000000000005,33030.886888539506,-13679.746028250947,-19351.140860288542,-73.51977604041812,101.50749223023436,-27.98771618981623
0.45325000000000004,32979.15904913199,-13123.934347199995,-19855.22470193202,-74.84502534106223,100.96733265455994,-26.122307313497732
0.45330000000000004,32915.706419400354,-12563.424260529733,-20352.282158870625,-76.1436826754824,100.3913000197537,-24.247617344271365
0.45335000000000003,32840.56626426525,-11998.48366533652,-20842.082598928755,-77.41528674880736,99.77959885731505,-22.364312108507757
0.4534,32753.750525999538,-11429.249055681588,-21324.50147031797,-78.65938561762404,99.13244660489256,-20.4730609872686
0.45345,32655.3055390842,-10855.982595755457,-21799.322943328763,-79.87553743967422,98.45007311338283,-18.574535673708713
0.4535,32545.249636179644,-10278.832225968245,-22266.417410211343,-81.06330993162868,97.73272089903287,-16.66941096740436
0.45355,32423.639630486236,-9698.054516593927,-22725.585113892306,-82.2222812577783,96.98064474716176,-14.758363489383553
0.4536,32290.500504102885,-9113.808739295657,-23176.691764807216,-83.35203950068424,96.1941119815529,-12.84207248086872
0.45365,32145.897580944024,-8526.344855883473,-23619.552725060563,-84.45218336990949,95.37340191179749,-10.9212185418882
0.45370000000000005,31989.864924599955,-7935.83407258662,-24054.030852013344,-85.52232189685496,94.51880628574544,-8.99648438889073
0.45375000000000004,31822.47456053757,-7342.518843664376,-24479.95571687317,-86.56207497121859,93.63062859290784,-7.06855362168939
0.45380000000000004,31643.76963076067,-6746.582039783471,-24897.187590977206,-87.57107303647442,92.70918451842256,-5.138111481948383
0.45385000000000003,31453.83039835958,-6148.2588199010515,-25305.571578458526,-88.54895777288384,91.75480135302439,-3.205843580140798
0.4539,31252.706594535637,-5547.742694215159,-25704.963900320472,-89.49538155099448,90.76781826532832,-1.2724367143340782
0.45395,31040.488512838107,-4945.261750595988,-26095.22676224207,-90.41000829551155,89.74858583817077,0.6614224573405901
0.454,30817.232035515404,-4341.0197984588385,-26476.212237056534,-91.29251288883523,88.69746631058204,2.5950465782529064
0.45405,30583.03600089058,-3735.2370867148948,-26847.798914175695,-92.14258190030017,87.61483300248777,4.527748897812111
0.4541,30337.964708706862,-3128.1281392016085,-27209.836569505238,-92.95991320868734,86.50107072348753,6.458842485199589
0.45415,30082.123324706303,-2519.904455927284,-27562.218868779022,-93.74421651786403,85.35657503422318,8.387641483640511
0.45420000000000005,29815.585175770742,-1910.791162412324,-27904.794013358372,-94.49521304464304,84.18175270342482,10.313460341217848
0.45425000000000004,29538.4626493977,-1300.9910085037513,-28237.471640893902,-95.21263612338008,82.97702103135892,12.235615092020819
0.45430000000000004,29250.835770797552,-690.7387624906542,-28560.097008306857,-95.8962306713517,81.74280814223673,14.153422529114554
0.45435000000000003,28952.826199616346,-80.22879971526262,-28872.597399901057,-96.54575399811607,80.47955245964268,16.066201538473084
0.4544,28644.519536751628,530.2951528147823,-29174.814689566425,-97.16097516693024,79.1877029152786,17.973272251651196
0.45445,28326.04580812169,1140.6475333873082,-29466.693341508995,-97.7416757212178,77.86771836712346,19.873957354093964
0.4545,27997.49814739735,1750.5753857324858,-29748.07353312981,-98.28764924138439,76.52006795239248,21.767581288991508
