tempo_s,V_RMS_A,V_RMS_B,V_RMS_C,I_RMS_A,I_RMS_B,I_RMS_C
0.0,13822.966672060371,13611.096053525269,13703.78692743803,20.079473459449055,20.11073962578238,20.043193137481524
5e-05,13822.835806798988,13612.491451894824,13702.49090938256,20.077540590052454,20.110656748520523,20.04519726352987
0.0001,13822.574258843873,13615.279834028617,13699.900352806097,20.07367704057969,20.11049111083668,20.049202067642103
0.00015000000000000001,13822.182392694067,13619.456373210276,13696.018210185419,20.067887188950753,20.110242946209393,20.055200662883202
0.0002,13821.66075431046,13625.013847251603,13690.848904471257,20.060177600088007,20.10991260435672,20.063182741584715
0.00025,13821.010071222086,13631.942666484314,13684.398330538254,20.05055702327085,20.109500550677524,20.073134602756692
0.00030000000000000003,13820.23125131418,13640.230901913827,13676.673852802096,20.039036388729958,20.109007365581334,20.08503918838448
0.00035,13819.32537975914,13649.864314902388,13667.684299387764,20.025628803941206,20.108433743726554,20.09887612828492
0.0004,13818.293717876555,13660.826393749252,13657.439957518509,20.010349549335285,20.107780493157097,20.11462179347055
0.00045000000000000004,13817.137703913397,13673.098395526684,13645.95257111025,19.993216072818438,20.107048534296347,20.132249357911103
0.0005,13815.858950355434,13686.659392425887,13633.235339526807,19.97424798333532,20.106238898755713,20.151728868177578
0.00055,13814.459238717429,13701.486323719155,13619.30291466005,19.953467043953765,20.10535272795239,20.173027320363843
0.0006000000000000001,13812.940518765856,13717.554051648702,13604.171393863731,19.930897164006733,20.104391271519372,20.196108743966708
0.0006500000000000001,13811.304909720593,13734.835423148246,13587.858311227918,19.906564389654147,20.1033558854625,20.22093429247006
0.0007,13809.554696538386,13753.301342340204,13570.382632016896,19.880496893152124,20.10224803010744,20.247462340099673
0.00075,13807.692323885194,13772.920849440867,13551.76474758427,19.852724961255472,20.101069267966494,20.275648584084642
0.0008,13805.720393410005,13793.661197333535,13532.026463815691,19.82328098251808,20.099821261565594,20.30544615195654
0.0008500000000000001,13803.641662164891,13815.48792936117,13511.190985568885,19.79219943319704,20.098505771182534,20.336805713575973
0.0009000000000000001,13801.45903916318,13838.364965139248,13489.282906467632,19.759516861811413,20.09712465251844,20.369675597452794
0.00095,13799.175579510367,13862.254687340135,13466.32820153027,19.72527187244515,20.095679854338986,20.404001910722872
0.001,13796.794477521715,13887.118022588587,13442.354213969633,19.689505106788264,20.094173415998426,20.43972866215754
0.0010500000000000002,13794.319063110825,13912.914524242491,13417.389638697214,19.65225922468363,20.092607464731977,20.47679788778428
0.0011,13791.752802640049,13939.602462021692,13391.464508843155,19.613578882691613,20.090984212687175,20.515149778749095
0.00115,13789.099294764357,13967.138912271683,13364.610182125487,19.573510710537644,20.089305953701984,20.554722810819293
0.0012000000000000001,13786.362259332644,13995.479848102088,13336.859324494893,19.532103285789333,20.08757505988671,20.595453874823807
0.00125,13783.545532798273,14024.580233880426,13308.245891587529,19.489407106629994,20.085793978115806,20.637278407620826
0.0013000000000000002,13780.653071849983,14054.394120756102,13278.805106336022,19.445474562068966,20.0839652264574,20.680130523359637
0.00135,13777.688947476929,14084.874740026393,13248.573434052254,19.400359899599245,20.08209139055131,20.723943144568107
0.0014,13774.657329653657,14115.974597380806,13217.588560244372,19.354119190853798,20.080175120083158,20.76864813250611
0.0014500000000000001,13771.562480914452,14147.645565805473,13185.889367416097,19.30681029505727,20.078219125414037,20.814176416489367
0.0015,13768.408758405705,14179.838972383732,13153.515904888756,19.258492819556444,20.076226174138377,20.860458122002633
0.0015500000000000002,13765.20060766555,14212.505683045318,13120.509356005272,19.209228077354762,20.07419908739661,20.907422697276562
0.0016,13761.942550037975,14245.596188838665,13086.912009665226,19.15907904190343,20.072140736034992,20.95499903793567
0.00165,13758.639175958555,14279.06068957809,13052.767231399532,19.108110298843485,20.070054036626182,21.00311560941189
0.0017000000000000001,13755.295143795214,14312.849174444833,13018.11942738663,19.056387994179367,20.06794194718845,21.051700566929213
0.00175,13751.91517716979,14346.911504554895,12983.014004123715,19.00397977873144,20.065807462626193,21.100681872899653
0.0018000000000000002,13748.504058250363,14381.197495891523,12947.497329242735,18.950954748897907,20.063653610129837,21.149987411489604
0.00185,13745.06661539815,14415.656997765549,12911.616690558516,18.8973833837506,20.061483444691984,21.199545100083178
0.0019,13741.607713877445,14450.239969520107,12875.420250743162,18.843337478380242,20.059300044781793,21.249282997545375
0.0019500000000000001,13738.132256606263,14484.896557596072,12838.95699843537,18.78889007311724,20.057106508173813,21.299129409331222
0.002,13734.645180324931,14519.577166555093,12802.276695311664,18.73411537842239,20.054905947856188,21.349012989344562
0.00205,13731.15143624205,14554.23252290922,12765.429819956726,18.679088695751016,20.05270148798001,21.398862838332903
0.0021000000000000003,13727.655977613618,14588.813739440024,12728.467513798963,18.623886334350615,20.050496259852203,21.448608598808924
0.00215,13724.16376609143,14623.272379957658,12691.441524671702,18.56858552324283,20.04829339776287,21.49818054663953
0.0022,13720.679771505967,14657.560517651242,12654.404140818137,18.51326431810575,20.046096034385226,21.547509679245422
0.0022500000000000003,13717.208952735282,14691.63078971805,12617.40812152773,18.458001503567772,20.043907295906063,21.59652780023823
0.0023,13713.756246487563,14725.43645482801,12580.506632702654,18.40287649096265,20.04173029722407,21.645167600539736
0.00235,13710.326572266918,14758.931450457412,12543.753178884526,18.347969210951078,20.039568137178822,21.69336273613666
0.0024000000000000002,13706.924830227083,14792.070445417126,12507.201525112121,18.293360000967624,20.037423893719254,21.74104790247494
0.00245,13703.555885021824,14824.808889208824,12470.905615033309,18.239129488053845,20.03530061932037,21.788158905459877
0.0025,13700.224552378495,14857.10305876509,12434.919490780832,18.18535846726391,20.033201336891114,21.834632729131872
0.00255,13696.935593624996,14888.910102230882,12399.297210349803,18.13212777539711,20.03112903595121,21.880407600134028
0.0026000000000000003,13693.69371401344,14920.188081870592,12364.092759943886,18.079518159971194,20.02908666880757,21.92542304910307
0.00265,13690.503557887781,14950.896013978267,12329.359961277793,18.02761014364979,20.02707714667447,21.969619969056467
0.0027,13687.369695264391,14980.99390233023,12295.152375817013,17.976483884475225,20.025103335688634,22.012940670744698
