tempo_s,V_RMS_A,V_RMS_B,V_RMS_C,I_RMS_A,I_RMS_B,I_RMS_C
0.0,26823.08897856264,26169.659828164797,26680.51503096764,13.4229598800288,11.373010803467501,10.168962299208408
5e-05,26826.443788094395,26172.147581731337,26678.209088207313,13.421678899794603,11.374404378568915,10.1689373062482
0.0001,26831.165397752062,26173.387892938197,26673.88783619666,13.419126067518679,11.377198259721665,10.168927236198062
0.00015000000000000001,26839.988996106593,26176.779984085337,26666.545664626814,13.415286609875297,11.3813830126342,10.168874283208169
0.0002,26850.57038333583,26179.575218301132,26656.860489791266,13.410166048128554,11.386945815669291,10.168763271077651
0.00025,26863.221762969817,26180.598372479664,26644.395373127998,13.403769367603502,11.3938869098466,10.1686205811572
0.00030000000000000003,26879.181767850227,26181.483002231427,26628.52389372791,13.3960928060068,11.402185553557143,10.168397964798578
0.00035,26896.44888958661,26181.56636530161,26610.479917282064,13.387154252211547,11.4118216785481,10.168107563846569
0.0004,26916.496425123532,26178.987718497647,26588.456309347966,13.37696632495985,11.422789956370123,10.167795969775822
0.00045000000000000004,26939.288141963807,26178.668703912088,26564.360083673768,13.365543867114534,11.435058015589421,10.167434188818898
0.0005,26963.413041373165,26177.733937227324,26538.350435223656,13.352906314376188,11.448600647105948,10.167037927101891
0.00055,26991.674436146714,26178.571944164636,26508.802780637703,13.339069863153027,11.463416468867349,10.166658630729264
0.0006000000000000001,27021.061898578315,26179.725227037405,26478.103637855125,13.324054798840589,11.479466073937308,10.166262565604727
0.0006500000000000001,27053.576810773706,26184.055860294055,26445.957785446233,13.307869430484397,11.496727565330946,10.16584210470014
0.0007,27088.68702880366,26186.99255479224,26410.117123708158,13.290531196650381,11.515187964112744,10.165418498058333
0.00075,27125.03696029704,26191.717667362427,26374.358782919608,13.272055849713304,11.534799860149148,10.164943619351773
0.0008,27164.29515078468,26195.152576733308,26335.076221402327,13.252450182399127,11.555535043740408,10.164402943106438
0.0008500000000000001,27205.42664040305,26198.22069626114,26292.619461070506,13.23174805508639,11.577366929971733,10.163831685763911
0.0009000000000000001,27246.894381413716,26198.28199858458,26249.35818331817,13.209969403550343,11.600230303412062,10.163187009765482
0.00095,27292.22517844241,26200.948071668703,26202.31846923211,13.187135107890066,11.624094833618468,10.162473992300955
0.001,27337.395346392324,26199.249610787643,26151.978253730285,13.163294298018517,11.64892242629718,10.161749922577796
0.0010500000000000002,27385.202060235333,26200.511065491424,26101.513178836012,13.138470584554737,11.6746589487875,10.16099442036097
0.0011,27434.9062711426,26201.149591128447,26046.878868071744,13.112698079006076,11.701272993948454,10.160213978580344
0.00115,27485.756403176263,26203.647962824303,25991.811534799686,13.08601824303345,11.728730437864847,10.1594537980001
0.0012000000000000001,27538.804842492205,26206.306459570773,25936.07242390681,13.058445826209661,11.756984182928017,10.158667571378862
0.00125,27593.822767986865,26212.709758020188,25877.974879739577,13.030016878367807,11.786007176452141,10.157854507466979
0.0013000000000000002,27649.12153156882,26215.149455307248,25818.85765396246,13.000761843709743,11.815753580545085,10.157037060827157
0.00135,27707.23034685912,26221.94767982836,25759.7298062717,12.970700372158767,11.846173067391407,10.156159850978746
0.0014,27764.695465808498,26225.056774720884,25697.524041773442,12.939872450232414,11.877214081813957,10.15521388975129
0.0014500000000000001,27824.52915823316,26228.87336058804,25634.025473306334,12.908313254177182,11.908827623551486,10.15423672539218
