tempo_s,V_RMS_A,V_RMS_B,V_RMS_C,I_RMS_A,I_RMS_B,I_RMS_C
0.0,8456.350340503985,0.0,0.0,183.3069630790005,6.049705903458813e-14,6.049705903458813e-14
5e-05,8455.767680543022,0.0,0.0,183.2896748481988,6.049116082102864e-14,6.049116082102864e-14
0.0001,8454.311284064683,0.0,0.0,183.25511292528168,6.047982359174394e-14,6.047982359174394e-14
0.00015000000000000001,8452.325484839188,0.0,0.0,183.203348444537,6.046287612516767e-14,6.046287612516767e-14
0.0002,8449.679700765006,0.0,0.0,183.13447459971434,6.043996445033317e-14,6.043996445033317e-14
0.00025,8446.217109481926,0.0,0.0,183.048546594061,6.041171944699144e-14,6.041171944699144e-14
0.00030000000000000003,8442.312867272214,0.0,0.0,182.94545422600189,6.037753556255942e-14,6.037753556255942e-14
0.00035,8437.652532938979,0.0,0.0,182.8255448302978,6.033806812385589e-14,6.033806812385589e-14
0.0004,8432.249255349412,0.0,0.0,182.68887216600817,6.0292966279701e-14,6.0292966279701e-14
0.00045000000000000004,8426.35065471366,0.0,0.0,182.5356610416082,6.024233234345704e-14,6.024233234345704e-14
0.0005,8419.707053585662,0.0,0.0,182.36607147858714,6.018636000063445e-14,6.018636000063445e-14
0.00055,8412.455259887176,0.0,0.0,182.18015259289234,6.012493012320022e-14,6.012493012320022e-14
0.0006000000000000001,8404.689821611366,0.0,0.0,181.97832402250665,6.00584197686025e-14,6.00584197686025e-14
0.0006500000000000001,8396.129079738092,0.0,0.0,181.76071380688342,5.998660080518133e-14,5.998660080518133e-14
0.0007,8387.083028892888,0.0,0.0,181.52762379297016,5.990959918651428e-14,5.990959918651428e-14
0.00075,8377.466460686406,0.0,0.0,181.2792825175664,5.982755376808926e-14,5.982755376808926e-14
0.0008,8367.132762847776,0.0,0.0,181.01609397612626,5.9740747051673e-14,5.9740747051673e-14
0.0008500000000000001,8356.39509150114,0.0,0.0,180.73808897871902,5.964900925106961e-14,5.964900925106961e-14
0.0009000000000000001,8345.034327215013,0.0,0.0,180.4460347789385,5.955249958354132e-14,5.955249958354132e-14
0.00095,8333.051652114822,0.0,0.0,180.13980818252637,5.945147064097175e-14,5.945147064097175e-14
0.001,8320.697829561144,0.0,0.0,179.82025742274877,5.934590008707064e-14,5.934590008707064e-14
0.0010500000000000002,8307.751383343048,0.0,0.0,179.487359017329,5.923621068360657e-14,5.923621068360657e-14
0.0011,8294.371541177896,0.0,0.0,179.1414726423446,5.912163216451135e-14,5.912163216451135e-14
0.00115,8280.530654098258,0.0,0.0,178.78307289569005,5.900379152903571e-14,5.900379152903571e-14
0.0012000000000000001,8265.975427892097,0.0,0.0,178.41296598864434,5.888132726399579e-14,5.888132726399579e-14
0.00125,8251.236279978746,0.0,0.0,178.03126873146036,5.875527651023256e-14,5.875527651023256e-14
0.0013000000000000002,8236.122158689841,0.0,0.0,177.63866030667504,5.862586649420851e-14,5.862586649420851e-14
0.00135,8220.331580075566,0.0,0.0,177.2353547637508,5.849274178090643e-14,5.849274178090643e-14
0.0014,8204.366326063946,0.0,0.0,176.82198557597445,5.835608822086259e-14,5.835608822086259e-14
0.0014500000000000001,8188.034692525796,0.0,0.0,176.39936743914592,5.821680076225692e-14,5.821680076225692e-14
0.0015,8171.215702055587,0.0,0.0,175.96742299223382,5.80742104634737e-14,5.80742104634737e-14
0.0015500000000000002,8154.283967186136,0.0,0.0,175.5272671823603,5.792849789800973e-14,5.792849789800973e-14
0.0016,8136.885836769406,0.0,0.0,175.0791677688816,5.778116180332245e-14,5.778116180332245e-14
0.00165,8119.235985090678,0.0,0.0,174.62381181698427,5.7630216877093e-14,5.7630216877093e-14
0.0017000000000000001,8101.505695559177,0.0,0.0,174.1615871212843,5.747813834164626e-14,5.747813834164626e-14
0.00175,8083.273832275861,0.0,0.0,173.69362529894227,5.732338016294915e-14,5.732338016294915e-14
0.0018000000000000002,8064.9934082977115,0.0,0.0,173.21970732498514,5.716699303516023e-14,5.716699303516023e-14
0.00185,8046.710099123787,0.0,0.0,172.74130609768378,5.700900627875068e-14,5.700900627875068e-14
0.0019,8027.959161742075,0.0,0.0,172.25803228248535,5.684980116882363e-14,5.684980116882363e-14
0.0019500000000000001,8009.172237699657,0.0,0.0,171.7714364006934,5.6688617598904195e-14,5.6688617598904195e-14
0.002,7990.305734003204,0.0,0.0,171.2821449638429,5.6527538821205365e-14,5.6527538821205365e-14
0.00205,7971.258767090815,0.0,0.0,170.79078786401573,5.6365280263881314e-14,5.6365280263881314e-14
0.0021000000000000003,7952.432926048607,0.0,0.0,170.29772085712275,5.6202227965133225e-14,5.6202227965133225e-14
0.00215,7933.396837633184,0.0,0.0,169.8039393668421,5.60396747154819e-14,5.60396747154819e-14
0.0022,7914.2722243225635,0.0,0.0,169.309775924051,5.5876193318300505e-14,5.5876193318300505e-14
0.0022500000000000003,7895.432426193918,0.0,0.0,168.81631008525395,5.571338650276476e-14,5.571338650276476e-14
0.0023,7876.501763258045,0.0,0.0,168.32417478861598,5.5550845831276334e-14,5.5550845831276334e-14
0.00235,7857.632655579407,0.0,0.0,167.83356577149186,5.538901359928971e-14,5.538901359928971e-14
0.0024000000000000002,7838.974771027502,0.0,0.0,167.34621762378424,5.522779517230944e-14,5.522779517230944e-14
0.00245,7820.314488150529,0.0,0.0,166.8617414569676,5.506813654794271e-14,5.506813654794271e-14
0.0025,7801.959762983061,0.0,0.0,166.3816689065926,5.4909590669194336e-14,5.4909590669194336e-14
0.00255,7783.704535824848,0.0,0.0,165.90634140607793,5.475301611638298e-14,5.475301611638298e-14
0.0026000000000000003,7765.66555363054,0.0,0.0,165.43673165157546,5.4597395362373485e-14,5.4597395362373485e-14
0.00265,7748.157357973856,0.0,0.0,164.97272133836864,5.4444545722876005e-14,5.4444545722876005e-14
0.0027,7730.53647120962,0.0,0.0,164.51618538501475,5.4293976858455166e-14,5.4293976858455166e-14
0.0027500000000000003,7713.132453989574,0.0,0.0,164.06694603555067,5.4145475518019986e-14,5.4145475518019986e-14
0.0028,7696.470808275258,0.0,0.0,163.62707960269006,5.400016269771115e-14,5.400016269771115e-14
0.00285,7679.987912587757,0.0,0.0,163.19596886576912,5.3858077107218784e-14,5.3858077107218784e-14
0.0029000000000000002,7663.885269223931,0.0,0.0,162.77448814137455,5.371854876008862e-14,5.371854876008862e-14
0.00295,7648.272034355196,0.0,0.0,162.36352340639706,5.358348315336252e-14,5.358348315336252e-14
0.003,7632.901520907922,0.0,0.0,161.96357730277316,5.3450968243223315e-14,5.3450968243223315e-14
0.00305,7618.257190747987,0.0,0.0,161.57516915173977,5.3322644665027115e-14,5.3322644665027115e-14
0.0031000000000000003,7603.932858638148,0.0,0.0,161.19935880723406,5.3198909173535563e-14,5.3198909173535563e-14
0.00315,7589.883127171078,0.0,0.0,160.83649627601673,5.307880656517367e-14,5.307880656517367e-14
0.0032,7576.782512930104,0.0,0.0,160.4871431489933,5.296360305622603e-14,5.296360305622603e-14
0.0032500000000000003,7563.992752556551,0.0,0.0,160.15246975554606,5.2853442395642814e-14,5.2853442395642814e-14
0.0033,7551.595273205315,0.0,0.0,159.8319378982789,5.274725500293668e-14,5.274725500293668e-14
0.00335,7540.211114279482,0.0,0.0,159.5275163164564,5.2646716895270277e-14,5.2646716895270277e-14
0.0034000000000000002,7529.234606904995,0.0,0.0,159.23831805718908,5.255202245341512e-14,5.255202245341512e-14
0.0034500000000000004,7518.837170201322,0.0,0.0,158.96541197443855,5.246064257754261e-14,5.246064257754261e-14
0.0035,7509.135047319723,0.0,0.0,158.709260485675,5.237702193275381e-14,5.237702193275381e-14
0.00355,7499.788204999442,0.0,0.0,158.4712102149944,5.2297995715861784e-14,5.2297995715861784e-14
0.0036000000000000003,7491.521784550998,0.0,0.0,158.25044409576452,5.222517228503314e-14,5.222517228503314e-14
0.00365,7484.099082082735,0.0,0.0,158.04825980622203,5.215827334303303e-14,5.215827334303303e-14
0.0037,7476.917927751104,0.0,0.0,157.86343572420353,5.209781513602526e-14,5.209781513602526e-14
0.0037500000000000003,7470.635501939378,0.0,0.0,157.69775316104457,5.204234420818868e-14,5.204234420818868e-14
0.0038,7465.160516113875,0.0,0.0,157.55098290019697,5.1994481737993225e-14,5.1994481737993225e-14
0.00385,7460.29516160316,0.0,0.0,157.4231979803772,5.195199484829114e-14,5.195199484829114e-14
0.0039000000000000003,7456.196025029344,0.0,0.0,157.3151557416574,5.191627220475529e-14,5.191627220475529e-14
0.00395,7452.654749005882,0.0,0.0,157.2271266132325,5.188750563176865e-14,5.188750563176865e-14
0.004,7450.11878345613,0.0,0.0,157.15883237223062,5.1864476139237725e-14,5.1864476139237725e-14
0.00405,7448.438581224126,0.0,0.0,157.11058785155558,5.1849292955463004e-14,5.1849292955463004e-14
0.0041,7447.14218277485,0.0,0.0,157.08265323288393,5.1839544389349024e-14,5.1839544389349024e-14
0.00415,7446.937148421014,0.0,0.0,157.07437092876776,5.183695949505452e-14,5.183695949505452e-14
0.004200000000000001,7447.633993741532,0.0,0.0,157.08669925742188,5.184061749809696e-14,5.184061749809696e-14
0.00425,7448.662639213814,0.0,0.0,157.1180914834154,5.1851540501405086e-14,5.1851540501405086e-14
0.0043,7450.5228770671565,0.0,0.0,157.1705273108759,5.186822522801164e-14,5.186822522801164e-14
0.004350000000000001,7453.202766946151,0.0,0.0,157.24300288969934,5.189266488748721e-14,5.189266488748721e-14
0.0044,7456.814760156932,0.0,0.0,157.33544318334046,5.1922599873988463e-14,5.1922599873988463e-14
0.00445,7461.2718725985715,0.0,0.0,157.44675021121884,5.196002487182908e-14,5.196002487182908e-14
