tempo_s,V_RMS_A,V_RMS_B,V_RMS_C,I_RMS_A,I_RMS_B,I_RMS_C
0.0,26877.060945101257,26169.80464492623,26867.039443920803,13.499240580861734,11.379973515647876,10.209689206332603
5e-05,26880.324897236253,26172.306917398986,26864.717363139032,13.497946334192191,11.381345178895062,10.20967468096113
0.0001,26884.919713743235,26173.54316066782,26860.344323846468,13.495367034643127,11.384095205085305,10.209685533189422
0.00015000000000000001,26893.514097993324,26176.923455761087,26852.902002605253,13.491487588601515,11.38821402953408,10.209663140325755
0.0002,26903.811376243422,26179.71453722313,26843.098155276795,13.486313642396004,11.393688910636602,10.209592278821013
0.00025,26916.115958183967,26180.73668675118,26830.48954061115,13.479850256310494,11.400520006122614,10.209499429164763
0.00030000000000000003,26931.636551287644,26181.63130843725,26814.433768090403,13.472093314644972,11.408686767956253,10.209335656823988
0.00035,26948.431606223174,26181.721835951084,26796.18376622017,13.463060746260329,11.418169378651704,10.209112986662598
0.0004,26967.93211253942,26179.13060086127,26773.88933460616,13.452765218472877,11.428962756450325,10.20887839158125
0.00045000000000000004,26990.09043944934,26178.811730601068,26749.50617083601,13.441221528836886,11.441034954398718,10.208602950274727
0.0005,27013.55024314765,26177.894371536382,26723.202739589717,13.428449166064727,11.454361350934485,10.208302757087655
0.00055,27041.0485125732,26178.734057308437,26693.305041748026,13.414464166347365,11.468940720711334,10.208029270906087
0.0006000000000000001,27069.63247297016,26179.8793314777,26662.221537981728,13.399286775228461,11.484734323024172,10.207748413728957
0.0006500000000000001,27101.269108707078,26184.203758738153,26629.68244738588,13.382925331858555,11.501720343809339,10.207452449528787
0.0007,27135.41900083858,26187.134028701028,26593.40136275336,13.365397133375327,11.519886171297632,10.207162673020873
0.00075,27170.77338652691,26191.866658093135,26557.20134614319,13.346717715112408,11.53918480739723,10.206830082145043
0.0008,27208.969978324985,26195.30649426567,26517.42990040234,13.326893586244884,11.559588348579119,10.20643943049628
0.0008500000000000001,27248.96699110544,26198.35843161895,26474.443134232682,13.305958609940234,11.581070400044913,10.206025741204634
0.0009000000000000001,27289.2785051629,26198.415848227163,26430.625317791062,13.283932610941584,11.60356657283026,10.205545942304726
0.00095,27333.360446569495,26201.09917400503,26383.011522721732,13.260836101719127,11.627046773322284,10.20500489175396
0.001,27377.273278227716,26199.409043192576,26332.048349859193,13.23671822974422,11.651473860496802,10.20446012669173
0.0010500000000000002,27423.759389894338,26200.669287338245,26280.925536820498,13.211602509023026,11.676794187152996,10.20389079945319
0.0011,27472.077352364566,26201.303818934233,26225.589800476446,13.185522944927476,11.702976954305546,10.203303698100811
0.00115,27521.510904109186,26203.79887438325,26169.81270603861,13.158521127258224,11.729988519670687,10.202744400689438
0.0012000000000000001,27573.092643414362,26206.467560713205,26113.31381754731,13.130611434583466,11.757782655893962,10.202166011091514
0.00125,27626.582682847795,26212.87761388029,26054.449309500164,13.101829821829812,11.786332496783004,10.201567139539202
0.0013000000000000002,27680.339599692576,26215.298181558752,25994.51192530012,13.07220687642479,11.815592829634419,10.200970070971456
0.00135,27736.814542545337,26222.08455902864,25934.54087264272,13.041761770007835,11.845513539619311,10.200318489019983
