t,Ia_real,Ia_imag,Ib_real,Ib_imag,Ic_real,Ic_imag,Ia_mag,Ia_ang
0.0,12.466676484155741,-6.929731966025342,-0.23862293041983323,14.216673665027152,-12.228053553735911,-7.28694169900181,14.26321168887131,-29.067949924591392
5e-05,12.61412194823081,-6.926949572239892,-0.23852791637796744,14.216675458005197,-12.375594031852842,-7.289725885765301,14.390924324072886,-28.773056342238334
0.0001,12.759847132295828,-6.92144775111126,-0.23521765818508247,14.216800436049201,-12.52462947411075,-7.2953526849379395,14.516202596096582,-28.47716208987008
0.00015000000000000001,12.90375076653256,-6.913293335400653,-0.22869908967288258,14.21716981600106,-12.675051676859683,-7.303876480600406,14.639002991532063,-28.180555631392327
0.0002,13.045734174019191,-6.902556929069456,-0.2189837116542302,14.21790446695722,-12.826750462364961,-7.315347537887764,14.75928427459194,-27.88351930677307
0.00025,13.185701410727658,-6.889312806830626,-0.20608757520211315,14.219124738297838,-12.97961383552555,-7.329811931467213,14.877007516406847,-27.586329758302323
0.00030000000000000003,13.323559401592039,-6.873638808517909,-0.19003125825813913,14.220950288511577,-13.133528143333907,-7.347311479993671,14.992136125239629,-27.289258333528124
0.00035,13.45921807277733,-6.855616228385377,-0.17083983620565507,14.223499915002654,-13.288378236571681,-7.3678836866172785,15.104635877818335,-26.992571465231972
0.0004,13.592590479735684,-6.835329699496813,-0.14854284613090118,14.22689138512451,-13.444047633604777,-7.391561685627693,15.214474951526404,-26.696531029863348
0.00045000000000000004,13.723592930579382,-6.812867073412639,-0.12317424437591991,14.231241268747532,-13.600418686203462,-7.418374195334893,15.321623957147574,-26.401394685952333
0.0005,13.852145105015081,-6.788319295292482,-0.0947723579684081,14.236664772541115,-13.757372747046675,-7.448345477248632,15.426055972452371,-26.107416192383507
0.00055,13.978170169076096,-6.761780274484273,-0.06337983052909213,14.243275576075646,-13.914790338547004,-7.481495301591369,15.527746576887887,-25.814845706279748
0.0006000000000000001,14.101594884982672,-6.733346750830462,-0.029043562224689293,14.251185670013038,-14.072551322757988,-7.5178389191825765,15.62667388688612,-25.523930062209367
0.0006500000000000001,14.222349715428706,-6.703118157006662,0.008185356727442179,14.260505196737943,-14.23053507215615,-7.557387039731281,15.722818591294226,-25.234913034544974
0.0007,14.340368922441568,-6.6711964770626455,0.04825171868275166,14.271342293641325,-14.388620641124321,-7.6001458165786815,15.816163987114606,-24.948035582816857
0.00075,14.455590661017226,-6.637686101286634,0.0910962769477378,14.283802939220584,-14.546686937964962,-7.646116837933946,15.906696015769654,-24.663536079647944
0.0008,14.567957067126718,-6.602693677661607,0.13665583000799525,14.29799080226657,-14.704612897134721,-7.695297124604963,15.994403299613271,-24.381650522231737
