t,Ia_real,Ia_imag,Ib_real,Ib_imag,Ic_real,Ic_imag,Ia_mag,Ia_ang
0.0,4.131726343676072,-4.182733922205274,-0.12440450668065828,6.614205926433051,-4.007321836995414,-2.431472004227776,5.879321869313973,-45.351493929429715
5e-05,4.19934475760218,-4.181457917847528,-0.12471894626743549,6.614199992749318,-4.074625811334745,-2.432742074901789,5.926135900562076,-44.87771590498151
0.0001,4.266168146919838,-4.178935016005998,-0.12353168878540335,6.6142448173850985,-4.142636458134434,-2.435309801379098,5.971908281763417,-44.40818810743969
0.00015000000000000001,4.332127472988195,-4.175197377498078,-0.12083640628333843,6.614397547745912,-4.211291066704857,-2.439200170247832,6.016610472956174,-43.94321509151304
0.0002,4.397174374894156,-4.170278704381197,-0.11663536448656768,6.6147152193143235,-4.2805390104075896,-2.4444365149331237,6.060228292353443,-43.482964989998166
0.00025,4.461272725081834,-4.164213525092408,-0.11094267912973237,6.615253878378444,-4.350330045952101,-2.4510403532860345,6.102755820948568,-43.02752986677343
0.00030000000000000003,4.524349571588338,-4.157041895943344,-0.10376321780016844,6.616070159422872,-4.420586353788169,-2.4590282634795275,6.1441627884163195,-42.577273715711165
0.00035,4.5863709673915904,-4.148802204620782,-0.09511866489223955,6.6172186090290195,-4.491252302499353,-2.4684164044082353,6.184444872710787,-42.13229441118038
0.0004,4.647302522806443,-4.1395342474223025,-0.08502556979004725,6.618753813124342,-4.562276953016396,-2.4792195657020395,6.223597394117429,-41.69270518410666
0.00045000000000000004,4.707088595430124,-4.129282895743475,-0.07349881842376471,6.620730273138935,-4.633589777006359,-2.49144737739546,6.261602053652719,-41.25878515474253
0.0005,4.765713919497891,-4.118088052453153,-0.06056772775636761,6.6231995393800425,-4.705146191741523,-2.5051114869268876,6.298466350648652,-40.830534505233395
0.00055,4.823156538446773,-4.105991483640268,-0.046237625682254015,6.626217247642775,-4.77691891276452,-2.520225764002508,6.334193323390775,-40.40801489312679
0.0006000000000000001,4.879374653106123,-4.093040438290895,-0.030530501972273895,6.629835719601661,-4.84884415113385,-2.536795281310763,6.36877358954289,-39.99144727914599
